C,Nodal Load Weights Report
C,Filename: nodal_load_weights_202407_4003.csv
C,Report generated 2024-08-20 10:43:55 EST
H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
"D","2024-07-01","08","4447","LD.IRASBURG46","4.000","23.12","0.0","-0.32","22.8"
"D","2024-07-01","08","4448","LD.HIGHGATE46","12.000","23.12","0.0","-0.1","23.02"
"D","2024-07-01","08","4449","LD.STALBANS34.5","16.000","23.12","0.0","-0.06","23.06"
"D","2024-07-01","08","4450","LD.E_FAIRFX34.5","23.000","23.12","0.0","-0.05","23.07"
"D","2024-07-01","08","4451","LD.ESSEX   34.5","25.000","23.12","0.0","0.14","23.26"
"D","2024-07-01","08","4453","LD.EAST_AVE13.8","14.000","23.12","0.0","0.16","23.28"
"D","2024-07-01","08","4454","LD.QUEENCTY34.5","11.000","23.12","0.0","0.17","23.29"
"D","2024-07-01","08","4455","LD.QUEENCTY13.8","12.000","23.12","0.0","0.17","23.29"
"D","2024-07-01","08","4456","LD.NEW_HAVN46","8.000","23.12","0.0","0.02","23.14"
"D","2024-07-01","08","4457","LD.MIDLEBRY46","17.000","23.12","0.0","0.05","23.17"
"D","2024-07-01","08","4458","LD.BLISVILL46","12.000","23.12","0.0","-0.21","22.91"
"D","2024-07-01","08","4459","LD.N_RUTLND46","18.000","23.12","0.0","0.01","23.13"
"D","2024-07-01","08","4460","LD.ASCUTNEY46","13.000","23.12","0.0","0.18","23.3"
"D","2024-07-01","08","4461","LD.FLORNCE 46","16.000","23.12","0.0","0.0","23.12"
"D","2024-07-01","08","4462","LD.WINDSOR 46","13.000","23.12","0.0","0.18","23.3"
"D","2024-07-01","08","4463","LD.HARTFDVT46","19.000","23.12","0.0","0.23","23.35"
"D","2024-07-01","08","4464","LD.CHELSEVT46","14.000","23.12","0.0","0.01","23.13"
"D","2024-07-01","08","4466","LD.MIDDLESX34.5","12.000","23.12","0.0","0.06","23.18"
"D","2024-07-01","08","4467","LD.VERNONRD69","9.000","23.12","0.0","-0.1","23.02"
"D","2024-07-01","08","4468","LD.BENINGTN46","28.000","23.12","0.0","-0.67","22.45"
"D","2024-07-01","08","4470","LD.COLD_RV 46","16.000","23.12","0.0","0.03","23.15"
"D","2024-07-01","08","10494","LD.TAFTS_CR34.5","8.000","23.12","0.0","0.15","23.27"
"D","2024-07-01","08","14167","LD.VERGENNE34.5","3.000","23.12","0.0","0.07","23.19"
"D","2024-07-01","08","15410","LD.SHELBURN12.5","6.000","23.12","0.0","0.16","23.28"
"D","2024-07-01","08","15411","LD.CHARLOTT12.5","4.000","23.12","0.0","0.13","23.25"
"D","2024-07-01","08","15412","LD.N_FERRIS12.5","1.000","23.12","0.0","0.11","23.23"
"D","2024-07-01","08","16847","LD.STOWE   34.5","9.000","23.12","0.0","0.1","23.22"
"D","2024-07-01","08","17147","LD.EAST_AVE34.5","12.000","23.12","0.0","0.16","23.28"
"D","2024-07-01","08","36881","LD.NEWFANE 46","8.000","23.12","0.0","-0.09","23.03"
"D","2024-07-01","08","36893","LD.LIMEKILN34.5","12.000","23.12","0.0","0.16","23.28"
"D","2024-07-01","08","36981","LD.LYNDONVL34.5","6.000","23.12","0.0","-0.38","22.74"
"D","2024-07-01","08","37894","LD.TAFTS_CR12.5","5.000","23.12","0.0","0.15","23.27"
"D","2024-07-01","08","37895","LD.VERNONRD46","6.000","23.12","0.0","-0.1","23.02"
"D","2024-07-01","08","40321","LD.JAY_VT  46","10.000","23.12","0.0","-0.29","22.83"
"D","2024-07-01","08","46680","LD.GEORGIA 34.5","4.000","23.12","0.0","-0.05","23.07"
"D","2024-07-01","09","2437","LD.BARRE_VT34.5","37.000","24.01","0.0","-0.08","23.93"
"D","2024-07-01","09","4444","LD.SO_HERO 13.2","2.000","24.01","0.0","-0.48","23.53"
"D","2024-07-01","09","4445","LD.BERLINVT34.5","10.000","24.01","0.0","0.0","24.01"
"D","2024-07-01","09","4446","LD.STJHNSBY34.5","8.000","24.01","0.0","-0.4","23.61"
"D","2024-07-01","09","4447","LD.IRASBURG46","2.000","24.01","0.0","-0.32","23.69"
"D","2024-07-01","09","4448","LD.HIGHGATE46","11.000","24.01","0.0","-0.11","23.9"
"D","2024-07-01","09","4449","LD.STALBANS34.5","13.000","24.01","0.0","-0.07","23.94"
"D","2024-07-01","09","4450","LD.E_FAIRFX34.5","23.000","24.01","0.0","-0.06","23.95"
"D","2024-07-01","09","4451","LD.ESSEX   34.5","25.000","24.01","0.0","0.14","24.15"
"D","2024-07-01","09","4453","LD.EAST_AVE13.8","15.000","24.01","0.0","0.16","24.17"
"D","2024-07-01","09","4454","LD.QUEENCTY34.5","13.000","24.01","0.0","0.16","24.17"
"D","2024-07-01","09","4455","LD.QUEENCTY13.8","13.000","24.01","0.0","0.16","24.17"
"D","2024-07-01","09","4456","LD.NEW_HAVN46","6.000","24.01","0.0","-0.02","23.99"
"D","2024-07-01","09","4457","LD.MIDLEBRY46","13.000","24.01","0.0","0.0","24.01"
"D","2024-07-01","09","4458","LD.BLISVILL46","11.000","24.01","0.0","-0.2","23.81"
"D","2024-07-01","09","4459","LD.N_RUTLND46","18.000","24.01","0.0","-0.02","23.99"
"D","2024-07-01","09","4460","LD.ASCUTNEY46","13.000","24.01","0.0","0.17","24.18"
"D","2024-07-01","09","4461","LD.FLORNCE 46","16.000","24.01","0.0","-0.04","23.97"
"D","2024-07-01","09","4462","LD.WINDSOR 46","12.000","24.01","0.0","0.17","24.18"
"D","2024-07-01","09","4463","LD.HARTFDVT46","16.000","24.01","0.0","0.22","24.23"
"D","2024-07-01","09","4464","LD.CHELSEVT46","12.000","24.01","0.0","0.01","24.02"
"D","2024-07-01","09","4466","LD.MIDDLESX34.5","12.000","24.01","0.0","0.05","24.06"
"D","2024-07-01","09","4467","LD.VERNONRD69","10.000","24.01","0.0","-0.15","23.86"
"D","2024-07-01","09","4468","LD.BENINGTN46","27.000","24.01","0.0","-0.65","23.36"
"D","2024-07-01","09","4470","LD.COLD_RV 46","17.000","24.01","0.0","0.0","24.01"
"D","2024-07-01","09","10494","LD.TAFTS_CR34.5","8.000","24.01","0.0","0.14","24.15"
"D","2024-07-01","09","14167","LD.VERGENNE34.5","1.000","24.01","0.0","0.04","24.05"
"D","2024-07-01","09","15410","LD.SHELBURN12.5","6.000","24.01","0.0","0.14","24.15"
"D","2024-07-01","09","15411","LD.CHARLOTT12.5","3.000","24.01","0.0","0.11","24.12"
"D","2024-07-01","09","15412","LD.N_FERRIS12.5","1.000","24.01","0.0","0.08","24.09"
"D","2024-07-01","09","16847","LD.STOWE   34.5","8.000","24.01","0.0","0.09","24.1"
"D","2024-07-01","09","17147","LD.EAST_AVE34.5","12.000","24.01","0.0","0.16","24.17"
"D","2024-07-01","09","36881","LD.NEWFANE 46","9.000","24.01","0.0","-0.13","23.88"
"D","2024-07-01","09","36893","LD.LIMEKILN34.5","13.000","24.01","0.0","0.16","24.17"
"D","2024-07-01","09","36981","LD.LYNDONVL34.5","6.000","24.01","0.0","-0.37","23.64"
"D","2024-07-01","09","37894","LD.TAFTS_CR12.5","6.000","24.01","0.0","0.14","24.15"
"D","2024-07-01","09","37895","LD.VERNONRD46","6.000","24.01","0.0","-0.15","23.86"
"D","2024-07-01","09","40321","LD.JAY_VT  46","9.000","24.01","0.0","-0.28","23.73"
"D","2024-07-01","09","46680","LD.GEORGIA 34.5","2.000","24.01","0.0","-0.06","23.95"
"D","2024-07-01","10","2437","LD.BARRE_VT34.5","30.000","22.94","0.0","-0.17","22.77"
"D","2024-07-01","10","4445","LD.BERLINVT34.5","7.000","22.94","0.0","-0.1","22.84"
"D","2024-07-01","10","4446","LD.STJHNSBY34.5","5.000","22.94","0.0","-0.44","22.5"
"D","2024-07-01","10","4447","LD.IRASBURG46","1.000","22.94","0.0","-0.34","22.6"
"D","2024-07-01","10","4448","LD.HIGHGATE46","10.000","22.94","0.0","-0.16","22.78"
"D","2024-07-01","10","4449","LD.STALBANS34.5","9.000","22.94","0.0","-0.12","22.82"
"D","2024-07-01","10","4450","LD.E_FAIRFX34.5","19.000","22.94","0.0","-0.1","22.84"
"D","2024-07-01","10","4451","LD.ESSEX   34.5","22.000","22.94","0.0","0.07","23.01"
"D","2024-07-01","10","4453","LD.EAST_AVE13.8","16.000","22.94","0.0","0.1","23.04"
"D","2024-07-01","10","4454","LD.QUEENCTY34.5","12.000","22.94","0.0","0.09","23.03"
"D","2024-07-01","10","4455","LD.QUEENCTY13.8","13.000","22.94","0.0","0.09","23.03"
"D","2024-07-01","10","4456","LD.NEW_HAVN46","1.000","22.94","0.0","-0.07","22.87"
"D","2024-07-01","10","4457","LD.MIDLEBRY46","9.000","22.94","0.0","-0.06","22.88"
"D","2024-07-01","10","4458","LD.BLISVILL46","9.000","22.94","0.0","-0.2","22.74"
"D","2024-07-01","10","4459","LD.N_RUTLND46","15.000","22.94","0.0","-0.07","22.87"
"D","2024-07-01","10","4460","LD.ASCUTNEY46","11.000","22.94","0.0","0.1","23.04"
"D","2024-07-01","10","4461","LD.FLORNCE 46","15.000","22.94","0.0","-0.08","22.86"
"D","2024-07-01","10","4462","LD.WINDSOR 46","9.000","22.94","0.0","0.1","23.04"
"D","2024-07-01","10","4463","LD.HARTFDVT46","12.000","22.94","0.0","0.12","23.06"
"D","2024-07-01","10","4464","LD.CHELSEVT46","9.000","22.94","0.0","-0.09","22.85"
"D","2024-07-01","10","4466","LD.MIDDLESX34.5","10.000","22.94","0.0","-0.05","22.89"
"D","2024-07-01","10","4467","LD.VERNONRD69","11.000","22.94","0.0","-0.17","22.77"
"D","2024-07-01","10","4468","LD.BENINGTN46","28.000","22.94","0.0","-0.59","22.35"
"D","2024-07-01","10","4470","LD.COLD_RV 46","14.000","22.94","0.0","-0.05","22.89"
"D","2024-07-01","10","10494","LD.TAFTS_CR34.5","7.000","22.94","0.0","0.08","23.02"
"D","2024-07-01","10","15410","LD.SHELBURN12.5","5.000","22.94","0.0","0.07","23.01"
"D","2024-07-01","10","15411","LD.CHARLOTT12.5","1.000","22.94","0.0","0.03","22.97"
"D","2024-07-01","10","16847","LD.STOWE   34.5","7.000","22.94","0.0","-0.01","22.93"
"D","2024-07-01","10","17147","LD.EAST_AVE34.5","11.000","22.94","0.0","0.1","23.04"
"D","2024-07-01","10","36881","LD.NEWFANE 46","8.000","22.94","0.0","-0.15","22.79"
"D","2024-07-01","10","36893","LD.LIMEKILN34.5","11.000","22.94","0.0","0.09","23.03"
"D","2024-07-01","10","36981","LD.LYNDONVL34.5","5.000","22.94","0.0","-0.41","22.53"
"D","2024-07-01","10","37894","LD.TAFTS_CR12.5","5.000","22.94","0.0","0.08","23.02"
"D","2024-07-01","10","37895","LD.VERNONRD46","5.000","22.94","0.0","-0.17","22.77"
"D","2024-07-01","10","40321","LD.JAY_VT  46","9.000","22.94","0.0","-0.3","22.64"
"D","2024-07-01","11","2437","LD.BARRE_VT34.5","31.000","22.15","0.0","-0.14","22.01"
"D","2024-07-01","11","4445","LD.BERLINVT34.5","6.000","22.15","0.0","-0.08","22.07"
"D","2024-07-01","11","4446","LD.STJHNSBY34.5","3.000","22.15","0.0","-0.39","21.76"
"D","2024-07-01","11","4448","LD.HIGHGATE46","10.000","22.15","0.0","-0.17","21.98"
"D","2024-07-01","11","4449","LD.STALBANS34.5","7.000","22.15","0.0","-0.12","22.03"
"D","2024-07-01","11","4450","LD.E_FAIRFX34.5","17.000","22.15","0.0","-0.1","22.05"
"D","2024-07-01","11","4451","LD.ESSEX   34.5","19.000","22.15","0.0","0.08","22.23"
"D","2024-07-01","11","4453","LD.EAST_AVE13.8","15.000","22.15","0.0","0.1","22.25"
"D","2024-07-01","11","4454","LD.QUEENCTY34.5","12.000","22.15","0.0","0.1","22.25"
"D","2024-07-01","11","4455","LD.QUEENCTY13.8","14.000","22.15","0.0","0.1","22.25"
"D","2024-07-01","11","4457","LD.MIDLEBRY46","7.000","22.15","0.0","-0.01","22.14"
"D","2024-07-01","11","4458","LD.BLISVILL46","6.000","22.15","0.0","-0.07","22.08"
"D","2024-07-01","11","4459","LD.N_RUTLND46","13.000","22.15","0.0","-0.02","22.13"
"D","2024-07-01","11","4460","LD.ASCUTNEY46","11.000","22.15","0.0","0.14","22.29"
"D","2024-07-01","11","4461","LD.FLORNCE 46","15.000","22.15","0.0","-0.03","22.12"
"D","2024-07-01","11","4462","LD.WINDSOR 46","7.000","22.15","0.0","0.14","22.29"
"D","2024-07-01","11","4463","LD.HARTFDVT46","9.000","22.15","0.0","0.15","22.3"
"D","2024-07-01","11","4464","LD.CHELSEVT46","7.000","22.15","0.0","-0.05","22.1"
"D","2024-07-01","11","4466","LD.MIDDLESX34.5","8.000","22.15","0.0","-0.04","22.11"
"D","2024-07-01","11","4467","LD.VERNONRD69","11.000","22.15","0.0","-0.11","22.04"
"D","2024-07-01","11","4468","LD.BENINGTN46","23.000","22.15","0.0","-0.39","21.76"
"D","2024-07-01","11","4470","LD.COLD_RV 46","12.000","22.15","0.0","-0.01","22.14"
"D","2024-07-01","11","10494","LD.TAFTS_CR34.5","7.000","22.15","0.0","0.08","22.23"
"D","2024-07-01","11","15410","LD.SHELBURN12.5","4.000","22.15","0.0","0.08","22.23"
"D","2024-07-01","11","15411","LD.CHARLOTT12.5","1.000","22.15","0.0","0.05","22.2"
"D","2024-07-01","11","16847","LD.STOWE   34.5","5.000","22.15","0.0","-0.01","22.14"
"D","2024-07-01","11","17147","LD.EAST_AVE34.5","10.000","22.15","0.0","0.1","22.25"
"D","2024-07-01","11","36881","LD.NEWFANE 46","8.000","22.15","0.0","-0.1","22.05"
"D","2024-07-01","11","36893","LD.LIMEKILN34.5","10.000","22.15","0.0","0.09","22.24"
"D","2024-07-01","11","36981","LD.LYNDONVL34.5","5.000","22.15","0.0","-0.36","21.79"
"D","2024-07-01","11","37894","LD.TAFTS_CR12.5","5.000","22.15","0.0","0.08","22.23"
"D","2024-07-01","11","37895","LD.VERNONRD46","6.000","22.15","0.0","-0.11","22.04"
"D","2024-07-01","11","40321","LD.JAY_VT  46","9.000","22.15","0.0","-0.31","21.84"
"D","2024-07-01","12","2437","LD.BARRE_VT34.5","27.000","23.0","0.0","-0.16","22.84"
"D","2024-07-01","12","4445","LD.BERLINVT34.5","5.000","23.0","0.0","-0.11","22.89"
"D","2024-07-01","12","4446","LD.STJHNSBY34.5","2.000","23.0","0.0","-0.45","22.55"
"D","2024-07-01","12","4448","LD.HIGHGATE46","9.000","23.0","0.0","-0.31","22.69"
"D","2024-07-01","12","4449","LD.STALBANS34.5","5.000","23.0","0.0","-0.24","22.76"
"D","2024-07-01","12","4450","LD.E_FAIRFX34.5","16.000","23.0","0.0","-0.2","22.8"
"D","2024-07-01","12","4451","LD.ESSEX   34.5","16.000","23.0","0.0","0.01","23.01"
"D","2024-07-01","12","4453","LD.EAST_AVE13.8","16.000","23.0","0.0","0.02","23.02"
"D","2024-07-01","12","4454","LD.QUEENCTY34.5","10.000","23.0","0.0","0.04","23.04"
"D","2024-07-01","12","4455","LD.QUEENCTY13.8","14.000","23.0","0.0","0.04","23.04"
"D","2024-07-01","12","4457","LD.MIDLEBRY46","3.000","23.0","0.0","-0.04","22.96"
"D","2024-07-01","12","4458","LD.BLISVILL46","5.000","23.0","0.0","-0.09","22.91"
"D","2024-07-01","12","4459","LD.N_RUTLND46","11.000","23.0","0.0","-0.03","22.97"
"D","2024-07-01","12","4460","LD.ASCUTNEY46","10.000","23.0","0.0","0.16","23.16"
"D","2024-07-01","12","4461","LD.FLORNCE 46","14.000","23.0","0.0","-0.04","22.96"
"D","2024-07-01","12","4462","LD.WINDSOR 46","8.000","23.0","0.0","0.16","23.16"
"D","2024-07-01","12","4463","LD.HARTFDVT46","10.000","23.0","0.0","0.24","23.24"
"D","2024-07-01","12","4464","LD.CHELSEVT46","8.000","23.0","0.0","-0.03","22.97"
"D","2024-07-01","12","4466","LD.MIDDLESX34.5","7.000","23.0","0.0","-0.08","22.92"
"D","2024-07-01","12","4467","LD.VERNONRD69","11.000","23.0","0.0","-0.1","22.9"
"D","2024-07-01","12","4468","LD.BENINGTN46","23.000","23.0","0.0","-0.39","22.61"
"D","2024-07-01","12","4470","LD.COLD_RV 46","11.000","23.0","0.0","-0.01","22.99"
"D","2024-07-01","12","10494","LD.TAFTS_CR34.5","6.000","23.0","0.0","0.02","23.02"
"D","2024-07-01","12","15410","LD.SHELBURN12.5","3.000","23.0","0.0","0.02","23.02"
"D","2024-07-01","12","16847","LD.STOWE   34.5","4.000","23.0","0.0","-0.05","22.95"
"D","2024-07-01","12","17147","LD.EAST_AVE34.5","9.000","23.0","0.0","0.02","23.02"
"D","2024-07-01","12","36881","LD.NEWFANE 46","8.000","23.0","0.0","-0.09","22.91"
"D","2024-07-01","12","36893","LD.LIMEKILN34.5","9.000","23.0","0.0","0.02","23.02"
"D","2024-07-01","12","36981","LD.LYNDONVL34.5","5.000","23.0","0.0","-0.47","22.53"
"D","2024-07-01","12","37894","LD.TAFTS_CR12.5","5.000","23.0","0.0","0.02","23.02"
"D","2024-07-01","12","37895","LD.VERNONRD46","5.000","23.0","0.0","-0.1","22.9"
"D","2024-07-01","12","40321","LD.JAY_VT  46","8.000","23.0","0.0","-0.53","22.47"
"D","2024-07-01","13","2437","LD.BARRE_VT34.5","27.000","23.02","0.0","-0.23","22.79"
"D","2024-07-01","13","4445","LD.BERLINVT34.5","6.000","23.02","0.0","-0.18","22.84"
"D","2024-07-01","13","4446","LD.STJHNSBY34.5","3.000","23.02","0.0","-0.62","22.4"
"D","2024-07-01","13","4447","LD.IRASBURG46","2.000","23.02","0.0","-0.85","22.17"
"D","2024-07-01","13","4448","LD.HIGHGATE46","9.000","23.02","0.0","-0.45","22.57"
"D","2024-07-01","13","4449","LD.STALBANS34.5","5.000","23.02","0.0","-0.35","22.67"
"D","2024-07-01","13","4450","LD.E_FAIRFX34.5","15.000","23.02","0.0","-0.3","22.72"
"D","2024-07-01","13","4451","LD.ESSEX   34.5","16.000","23.02","0.0","-0.07","22.95"
"D","2024-07-01","13","4453","LD.EAST_AVE13.8","17.000","23.02","0.0","-0.05","22.97"
"D","2024-07-01","13","4454","LD.QUEENCTY34.5","9.000","23.02","0.0","-0.02","23.0"
"D","2024-07-01","13","4455","LD.QUEENCTY13.8","13.000","23.02","0.0","-0.02","23.0"
"D","2024-07-01","13","4457","LD.MIDLEBRY46","2.000","23.02","0.0","-0.09","22.93"
"D","2024-07-01","13","4458","LD.BLISVILL46","3.000","23.02","0.0","-0.14","22.88"
"D","2024-07-01","13","4459","LD.N_RUTLND46","11.000","23.02","0.0","-0.07","22.95"
"D","2024-07-01","13","4460","LD.ASCUTNEY46","10.000","23.02","0.0","0.12","23.14"
"D","2024-07-01","13","4461","LD.FLORNCE 46","14.000","23.02","0.0","-0.08","22.94"
"D","2024-07-01","13","4462","LD.WINDSOR 46","8.000","23.02","0.0","0.12","23.14"
"D","2024-07-01","13","4463","LD.HARTFDVT46","12.000","23.02","0.0","0.21","23.23"
"D","2024-07-01","13","4464","LD.CHELSEVT46","8.000","23.02","0.0","-0.09","22.93"
"D","2024-07-01","13","4466","LD.MIDDLESX34.5","9.000","23.02","0.0","-0.14","22.88"
"D","2024-07-01","13","4467","LD.VERNONRD69","11.000","23.02","0.0","-0.12","22.9"
"D","2024-07-01","13","4468","LD.BENINGTN46","21.000","23.02","0.0","-0.44","22.58"
"D","2024-07-01","13","4470","LD.COLD_RV 46","11.000","23.02","0.0","-0.06","22.96"
"D","2024-07-01","13","10494","LD.TAFTS_CR34.5","5.000","23.02","0.0","-0.05","22.97"
"D","2024-07-01","13","15410","LD.SHELBURN12.5","3.000","23.02","0.0","-0.04","22.98"
"D","2024-07-01","13","16847","LD.STOWE   34.5","3.000","23.02","0.0","-0.12","22.9"
"D","2024-07-01","13","17147","LD.EAST_AVE34.5","9.000","23.02","0.0","-0.05","22.97"
"D","2024-07-01","13","36881","LD.NEWFANE 46","8.000","23.02","0.0","-0.12","22.9"
"D","2024-07-01","13","36893","LD.LIMEKILN34.5","9.000","23.02","0.0","-0.05","22.97"
"D","2024-07-01","13","36981","LD.LYNDONVL34.5","5.000","23.02","0.0","-0.68","22.34"
"D","2024-07-01","13","37894","LD.TAFTS_CR12.5","5.000","23.02","0.0","-0.05","22.97"
"D","2024-07-01","13","37895","LD.VERNONRD46","5.000","23.02","0.0","-0.12","22.9"
"D","2024-07-01","13","40321","LD.JAY_VT  46","9.000","23.02","0.0","-0.87","22.15"
"D","2024-07-01","14","2437","LD.BARRE_VT34.5","27.000","23.91","0.0","-0.27","23.64"
"D","2024-07-01","14","4445","LD.BERLINVT34.5","5.000","23.91","0.0","-0.21","23.7"
"D","2024-07-01","14","4446","LD.STJHNSBY34.5","3.000","23.91","0.0","-0.61","23.3"
"D","2024-07-01","14","4448","LD.HIGHGATE46","11.000","23.91","0.0","-0.37","23.54"
"D","2024-07-01","14","4449","LD.STALBANS34.5","6.000","23.91","0.0","-0.29","23.62"
"D","2024-07-01","14","4450","LD.E_FAIRFX34.5","16.000","23.91","0.0","-0.25","23.66"
"D","2024-07-01","14","4451","LD.ESSEX   34.5","16.000","23.91","0.0","-0.05","23.86"
"D","2024-07-01","14","4453","LD.EAST_AVE13.8","17.000","23.91","0.0","-0.03","23.88"
"D","2024-07-01","14","4454","LD.QUEENCTY34.5","10.000","23.91","0.0","-0.02","23.89"
"D","2024-07-01","14","4455","LD.QUEENCTY13.8","14.000","23.91","0.0","-0.02","23.89"
"D","2024-07-01","14","4457","LD.MIDLEBRY46","2.000","23.91","0.0","-0.11","23.8"
"D","2024-07-01","14","4458","LD.BLISVILL46","3.000","23.91","0.0","-0.19","23.72"
"D","2024-07-01","14","4459","LD.N_RUTLND46","7.000","23.91","0.0","-0.11","23.8"
"D","2024-07-01","14","4460","LD.ASCUTNEY46","9.000","23.91","0.0","0.06","23.97"
"D","2024-07-01","14","4461","LD.FLORNCE 46","13.000","23.91","0.0","-0.11","23.8"
"D","2024-07-01","14","4462","LD.WINDSOR 46","6.000","23.91","0.0","0.06","23.97"
"D","2024-07-01","14","4463","LD.HARTFDVT46","9.000","23.91","0.0","0.13","24.04"
"D","2024-07-01","14","4464","LD.CHELSEVT46","7.000","23.91","0.0","-0.15","23.76"
"D","2024-07-01","14","4466","LD.MIDDLESX34.5","8.000","23.91","0.0","-0.17","23.74"
"D","2024-07-01","14","4467","LD.VERNONRD69","11.000","23.91","0.0","-0.15","23.76"
"D","2024-07-01","14","4468","LD.BENINGTN46","20.000","23.91","0.0","-0.5","23.41"
"D","2024-07-01","14","4470","LD.COLD_RV 46","8.000","23.91","0.0","-0.09","23.82"
"D","2024-07-01","14","10494","LD.TAFTS_CR34.5","6.000","23.91","0.0","-0.04","23.87"
"D","2024-07-01","14","15410","LD.SHELBURN12.5","3.000","23.91","0.0","-0.04","23.87"
"D","2024-07-01","14","16847","LD.STOWE   34.5","3.000","23.91","0.0","-0.13","23.78"
"D","2024-07-01","14","17147","LD.EAST_AVE34.5","10.000","23.91","0.0","-0.03","23.88"
"D","2024-07-01","14","36881","LD.NEWFANE 46","7.000","23.91","0.0","-0.14","23.77"
"D","2024-07-01","14","36893","LD.LIMEKILN34.5","9.000","23.91","0.0","-0.03","23.88"
"D","2024-07-01","14","36981","LD.LYNDONVL34.5","5.000","23.91","0.0","-0.64","23.27"
"D","2024-07-01","14","37894","LD.TAFTS_CR12.5","5.000","23.91","0.0","-0.04","23.87"
"D","2024-07-01","14","37895","LD.VERNONRD46","4.000","23.91","0.0","-0.15","23.76"
"D","2024-07-01","14","40321","LD.JAY_VT  46","10.000","23.91","0.0","-0.7","23.21"
"D","2024-07-01","15","2437","LD.BARRE_VT34.5","29.000","29.51","0.0","-0.35","29.16"
"D","2024-07-01","15","4445","LD.BERLINVT34.5","6.000","29.51","0.0","-0.27","29.24"
"D","2024-07-01","15","4446","LD.STJHNSBY34.5","3.000","29.51","0.0","-0.73","28.78"
"D","2024-07-01","15","4448","LD.HIGHGATE46","10.000","29.51","0.0","-0.39","29.12"
"D","2024-07-01","15","4449","LD.STALBANS34.5","8.000","29.51","0.0","-0.3","29.21"
"D","2024-07-01","15","4450","LD.E_FAIRFX34.5","16.000","29.51","0.0","-0.27","29.24"
"D","2024-07-01","15","4451","LD.ESSEX   34.5","17.000","29.51","0.0","-0.03","29.48"
"D","2024-07-01","15","4453","LD.EAST_AVE13.8","17.000","29.51","0.0","0.0","29.51"
"D","2024-07-01","15","4454","LD.QUEENCTY34.5","11.000","29.51","0.0","0.0","29.51"
"D","2024-07-01","15","4455","LD.QUEENCTY13.8","14.000","29.51","0.0","0.0","29.51"
"D","2024-07-01","15","4457","LD.MIDLEBRY46","2.000","29.51","0.0","-0.14","29.37"
"D","2024-07-01","15","4458","LD.BLISVILL46","2.000","29.51","0.0","-0.22","29.29"
"D","2024-07-01","15","4459","LD.N_RUTLND46","6.000","29.51","0.0","-0.14","29.37"
"D","2024-07-01","15","4460","LD.ASCUTNEY46","7.000","29.51","0.0","0.04","29.55"
"D","2024-07-01","15","4461","LD.FLORNCE 46","12.000","29.51","0.0","-0.14","29.37"
"D","2024-07-01","15","4462","LD.WINDSOR 46","5.000","29.51","0.0","0.04","29.55"
"D","2024-07-01","15","4463","LD.HARTFDVT46","6.000","29.51","0.0","0.1","29.61"
