GenId,PlantCode,PlantName,HopeType,EIA Technology,State,County,LoadZone,Zone,Pmax (MW),AssignedBus,SplitIndex,SplitShare,PlantLatitude,PlantLongitude,AssignedBusLatitude,AssignedBusLongitude,MappingMethod,DataSource
G309,63047,W. Orange Rd Solar LLC,SolarPV,Solar Photovoltaic,MA,Franklin,WCMA,ROP,5.0,146,1,1.0,42.6026,-72.3418,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G310,63048,Wilbur Woods Solar LLC,SolarPV,Solar Photovoltaic,MA,Franklin,WCMA,ROP,5.0,146,1,1.0,42.6113,-72.3452,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G311,63131,West Street Solar 1 LLC,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,176,1,1.0,42.595,-72.0446,42.573475,-72.299227,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G312,63805,Williamsville Hybrid CSG,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,176,1,1.0,42.469505,-72.069781,42.573475,-72.299227,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G313,64014,28 Livermore Hill Road Solar,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,176,1,1.0,42.55151,-71.951107,42.573475,-72.299227,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G314,64129,East Brookfield Adams Road Solar LLC CSG,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.196032,-72.03084,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G315,64432,Breckenridge Solar,SolarPV,Solar Photovoltaic,MA,Hampden,WCMA,ROP,5.0,200,1,1.0,42.17406,-72.315802,42.190512,-72.421681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G316,64664,"Clark Road Solar 1, LLC",SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,176,1,1.0,42.59613,-72.020244,42.573475,-72.299227,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G317,64726,West Haydenville PJ Community Solar,SolarPV,Solar Photovoltaic,MA,Hampshire,WCMA,ROP,5.0,98,1,1.0,42.3831,-72.7111,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G318,65015,ASD Wallum MA Solar LLC(CSG),SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,24,1,1.0,42.011623,-71.760489,42.152389,-72.192683,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G319,65175,"ENGIE 2019 ProjectCo-MA1, LLC",SolarPV,Solar Photovoltaic,MA,Hampden,WCMA,ROP,5.0,179,1,1.0,42.041614,-72.653224,42.056223,-72.473883,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G320,65717,Settlers Solar,SolarPV,Solar Photovoltaic,MA,Worcester,WCMA,ROP,5.0,176,1,1.0,42.60734,-71.76125,42.573475,-72.299227,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G321,66180,Huxley Solar,SolarPV,Solar Photovoltaic,MA,Hampden,WCMA,ROP,5.0,200,1,1.0,42.197564,-72.48015,42.190512,-72.421681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G322,66181,"Beacon Solar, LLC",SolarPV,Solar Photovoltaic,MA,Hampshire,WCMA,ROP,5.0,249,1,1.0,42.284,-72.677,42.28816,-72.497445,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G323,66585,French King Solar LLC,SolarPV,Solar Photovoltaic,MA,Franklin,WCMA,ROP,5.0,146,1,1.0,42.5945,-72.4895,42.591551,-72.495061,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G324,67477,Pulpit Hill,SolarPV,Solar Photovoltaic,MA,Hampshire,WCMA,ROP,5.0,98,1,1.0,42.410571,-72.531168,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G325,68651,New Marlborough,SolarPV,Solar Photovoltaic,MA,Berkshire,WCMA,ROP,5.0,98,1,1.0,42.15208,-73.27795,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G326,68656,Tolland,SolarPV,Solar Photovoltaic,MA,Hampden,WCMA,ROP,5.0,249,1,1.0,42.08722,-73.0116,42.28816,-72.497445,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G327,68657,Westhampton,SolarPV,Solar Photovoltaic,MA,Hampshire,WCMA,ROP,5.0,98,1,1.0,42.33515,-72.73866,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G328,68743,Adams Grove Solar,SolarPV,Solar Photovoltaic,MA,Berkshire,WCMA,ROP,5.0,98,1,1.0,42.60783,-73.135655,42.454238,-72.608919,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G329,54225,Gillette SBMC,NGCT,Natural Gas Steam Turbine,MA,Suffolk,NEMA/Boston,SENE,5.0,156,1,1.0,42.3436,-71.0559,42.321072,-70.9681,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G330,59082,Dennis Landfill,SolarPV,Solar Photovoltaic,MA,Barnstable,SEMA,SENE,5.0,42,1,1.0,41.693056,-70.145,41.805952,-70.622707,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G331,59396,Shaffer,SolarPV,Solar Photovoltaic,MA,Middlesex,NEMA/Boston,SENE,5.0,234,1,1.0,42.594167,-71.249444,42.547885,-71.19204,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G332,61008,Brook Street Solar 1 CSG,SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,84,1,1.0,41.955897,-70.786125,41.916986,-70.783641,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G333,63214,Middleton Solar Park,SolarPV,Solar Photovoltaic,MA,Essex,NEMA/Boston,SENE,5.0,231,1,1.0,42.581678,-70.998672,42.545866,-70.964142,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G334,63475,Randall Solar Project Hybrid,SolarPV,Solar Photovoltaic,MA,Worcester,NEMA/Boston,SENE,5.0,120,1,1.0,42.3921,-71.6611,42.356316,-71.311705,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G335,64107,Canton,SolarPV,Solar Photovoltaic,MA,Norfolk,NEMA/Boston,SENE,5.0,28,1,1.0,42.145126,-71.130918,42.199868,-71.174519,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G336,64109,Ravenbrook,SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,84,1,1.0,41.919675,-70.819421,41.916986,-70.783641,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G337,64110,Hudson,SolarPV,Solar Photovoltaic,MA,Middlesex,NEMA/Boston,SENE,5.0,120,1,1.0,42.404047,-71.541362,42.356316,-71.311705,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G338,64147,ZPD-PT Solar Project 2017-038 Hybrid LLC,SolarPV,Solar Photovoltaic,MA,Worcester,NEMA/Boston,SENE,5.0,120,1,1.0,42.516,-71.6734,42.356316,-71.311705,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G339,64436,Wilmarth Solar,SolarPV,Solar Photovoltaic,MA,Norfolk,SEMA,SENE,5.0,82,1,1.0,42.025049,-71.353545,41.861212,-71.080569,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G340,64588,Adirondack A+B Community Solar Garden,SolarPV,Solar Photovoltaic,MA,Bristol,SEMA,SENE,5.0,80,1,1.0,41.679012,-71.111058,41.713695,-71.121211,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G341,64627,Blodgett Solar CSG,SolarPV,Solar Photovoltaic,MA,Middlesex,NEMA/Boston,SENE,5.0,234,1,1.0,42.678889,-71.445111,42.547885,-71.19204,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G342,64727,Brookwood Drive Community Solar,SolarPV,Solar Photovoltaic,MA,Bristol,SEMA,SENE,5.0,80,1,1.0,41.59,-71.0942,41.713695,-71.121211,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G343,64759,Old Middleboro Road Solar,SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,167,1,1.0,41.793,-70.820306,41.81633,-70.746644,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G344,64875,276 Federal Rd(CSG),SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,167,1,1.0,41.805144,-70.725244,41.81633,-70.746644,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G345,64970,59 Federal Rd(CSG),SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,219,1,1.0,41.828475,-70.721206,41.867855,-70.766722,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G346,65055,77 Farm to Market Rd Hybrid(CSG),SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,167,1,1.0,41.79455,-70.723394,41.81633,-70.746644,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G347,65056,160 Tihonet Rd Hybrid(CSG),SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,167,1,1.0,41.793414,-70.712667,41.81633,-70.746644,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G348,65566,Bradford Solar,SolarPV,Solar Photovoltaic,MA,Essex,NEMA/Boston,SENE,5.0,234,1,1.0,42.751153,-71.094447,42.547885,-71.19204,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G349,65720,Woodland Avenue Solar 1,SolarPV,Solar Photovoltaic,MA,Bristol,SEMA,SENE,5.0,87,1,1.0,41.8884,-71.31839,41.772173,-71.17865,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G350,66075,Blacksmith Road Solar 1,SolarPV,Solar Photovoltaic,MA,Barnstable,SEMA,SENE,5.0,78,1,1.0,41.60169,-70.605,41.718799,-70.817131,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G351,66447,Westport Stone & Sand Solar (CSG),SolarPV,Solar Photovoltaic,MA,Bristol,SEMA,SENE,5.0,80,1,1.0,41.621053,-71.05525,41.713695,-71.121211,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G352,67926,"Plympton Main Street Solar, LLC",SolarPV,Solar Photovoltaic,MA,Plymouth,SEMA,SENE,5.0,84,1,1.0,41.972946,-70.805042,41.916986,-70.783641,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G353,68950,Marston Mills Solar,SolarPV,Solar Photovoltaic,MA,Barnstable,SEMA,SENE,5.0,42,1,1.0,41.663333,-70.398889,41.805952,-70.622707,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G354,62781,"10 Briggs Solar NG, LLC (East)",SolarPV,Solar Photovoltaic,RI,Kent,RI,SENE,5.0,169,1,1.0,41.63269,-71.49625,41.663099,-71.471999,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G355,63997,Pine Hill,SolarPV,Solar Photovoltaic,RI,Providence,RI,SENE,5.0,241,1,1.0,41.821004,-71.562498,41.824407,-71.547773,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G356,65142,Bristol Landfill Solar,SolarPV,Solar Photovoltaic,RI,Bristol,RI,SENE,5.0,29,1,1.0,41.727627,-71.288487,41.757676,-71.370082,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
G357,65954,Kearsarge West Shore Solar LLC,SolarPV,Solar Photovoltaic,RI,Newport,RI,SENE,5.0,155,1,1.0,41.6202,-71.26842,41.643662,-71.366768,"Scored HOPE bus selection in same load zone using plant coordinates, grid strength, corridor proximity, occupancy penalty, and incident transmission headroom; oversized plants may be split across nearby strong buses",EIA-860 2024 Operable generators + Plant sheet
